t,S,E,I,R,D
47.98863420704607,716,13,22,249,0
48.01553065099486,715,14,22,249,0
48.05232901918739,715,14,21,250,0
48.22673305931705,715,13,22,250,0
48.22770788105674,714,14,22,250,0
48.30223575495577,714,13,23,250,0
48.39770351327784,714,12,24,250,0
48.45539747089386,714,11,25,250,0
48.5481300951933,713,12,25,250,0
48.6625811630515,713,12,24,251,0
48.667613558808675,713,12,23,252,0
48.733241457595156,712,13,23,252,0
48.807249339487946,712,13,22,253,0
48.85428128749929,712,13,21,254,0
48.87944189858634,711,14,21,254,0
48.90362994606546,710,15,21,254,0
48.919099611117204,709,16,21,254,0
48.946164107391624,708,17,21,254,0
48.988792158409304,708,17,20,255,0
49.042627190682644,708,16,21,255,0
49.078822316357304,708,15,22,255,0
49.164403916836314,707,16,22,255,0
49.25833065826814,707,16,21,256,0
49.461731277479885,707,15,22,256,0
49.51110292161259,707,15,21,257,0
49.59338279869587,707,14,22,257,0
49.64469880722848,707,14,21,258,0
49.65303917712264,707,13,22,258,0
49.70328752661792,707,12,23,258,0
49.77218816367413,707,12,22,259,0
49.83642128686703,707,12,21,260,0
49.840607297499965,707,12,20,261,0
49.918161232092665,707,11,21,261,0
49.95571503105839,707,11,20,262,0
49.96838299513195,707,10,21,262,0
